order_id,order_timestamp,sku_id,quantity,tote_id,side_id,section
500139,2025-09-04 11:31:05,100060,2,A011-AB-041,A011,A011-AB
500139,2025-09-04 11:31:05,100100,1,A010-AE-053,A010,A010-AE
500139,2025-09-04 11:31:05,100010,2,A020-AH-002,A020,A020-AH
500139,2025-09-04 11:31:05,100537,3,A002-AA-032,A002,A002-AA
500139,2025-09-04 11:31:05,100000,3,A007-AH-042,A007,A007-AH
500139,2025-09-04 11:31:05,100000,2,A007-AH-042,A007,A007-AH
500140,2025-09-04 11:45:05,100001,3,A020-AB-053,A020,A020-AB
500140,2025-09-04 11:45:05,100001,3,A020-AB-053,A020,A020-AB
500140,2025-09-04 11:45:05,100002,4,A017-AJ-033,A017,A017-AJ
500141,2025-09-04 12:36:05,101116,1,A005-AE-052,A005,A005-AE
500141,2025-09-04 12:36:05,100011,1,A002-AE-013,A002,A002-AE
500142,2025-09-04 12:57:05,100964,4,A015-AB-052,A015,A015-AB
500143,2025-09-04 13:13:05,100000,2,A007-AH-042,A007,A007-AH
500143,2025-09-04 13:13:05,100000,2,A007-AH-042,A007,A007-AH
500143,2025-09-04 13:13:05,102004,1,A015-AD-003,A015,A015-AD
500144,2025-09-04 13:37:05,100000,1,A007-AH-042,A007,A007-AH
500144,2025-09-04 13:37:05,100662,2,A017-AE-003,A017,A017-AE
500145,2025-09-04 13:44:05,100026,1,A010-AH-021,A010,A010-AH
500145,2025-09-04 13:44:05,100006,1,A012-AE-001,A012,A012-AE
500145,2025-09-04 13:44:05,100096,1,A013-AH-003,A013,A013-AH
500145,2025-09-04 13:44:05,100019,5,A015-AE-043,A015,A015-AE
500145,2025-09-04 13:44:05,101749,5,A002-AH-031,A002,A002-AH
500145,2025-09-04 13:44:05,100055,1,A009-AB-002,A009,A009-AB
500146,2025-09-04 14:08:05,102747,3,A018-AG-001,A018,A018-AG
500146,2025-09-04 14:08:05,100001,1,A020-AB-053,A020,A020-AB
500146,2025-09-04 14:08:05,100109,2,A016-AD-022,A016,A016-AD
500146,2025-09-04 14:08:05,100005,1,A008-AB-013,A008,A008-AB
500146,2025-09-04 14:08:05,100003,2,A008-AI-022,A008,A008-AI
500146,2025-09-04 14:08:05,100331,3,A008-AE-053,A008,A008-AE
500147,2025-09-04 14:08:05,100000,3,A007-AH-042,A007,A007-AH
500147,2025-09-04 14:08:05,100001,3,A020-AB-053,A020,A020-AB
500147,2025-09-04 14:08:05,101631,2,A020-AH-041,A020,A020-AH
500147,2025-09-04 14:08:05,100014,4,A003-AA-053,A003,A003-AA
500148,2025-09-04 14:52:05,100000,7,A007-AH-042,A007,A007-AH
500148,2025-09-04 14:52:05,100000,1,A007-AH-042,A007,A007-AH
500148,2025-09-04 14:52:05,101245,1,A006-AG-013,A006,A006-AG
500148,2025-09-04 14:52:05,100009,2,A001-AB-003,A001,A001-AB
500148,2025-09-04 14:52:05,100307,3,A017-AB-001,A017,A017-AB
500148,2025-09-04 14:52:05,100029,1,A007-AE-033,A007,A007-AE
500149,2025-09-04 14:55:05,100000,1,A007-AH-042,A007,A007-AH
500150,2025-09-04 15:20:05,100049,3,A008-AF-023,A008,A008-AF
500150,2025-09-04 15:20:05,100147,1,A007-AA-003,A007,A007-AA
500151,2025-09-04 15:59:05,100008,2,A011-AH-022,A011,A011-AH
500151,2025-09-04 15:59:05,100178,3,A013-AD-041,A013,A013-AD
500152,2025-09-04 16:38:05,102222,1,A009-AD-032,A009,A009-AD
500153,2025-09-04 16:50:05,100008,3,A011-AH-022,A011,A011-AH
500153,2025-09-04 16:50:05,100033,2,A014-AG-023,A014,A014-AG
500153,2025-09-04 16:50:05,103160,2,A004-AF-052,A004,A004-AF
500153,2025-09-04 16:50:05,100670,3,A008-AA-023,A008,A008-AA
500153,2025-09-04 16:50:05,100000,3,A007-AH-042,A007,A007-AH
500153,2025-09-04 16:50:05,100006,4,A012-AE-001,A012,A012-AE
500154,2025-09-04 18:16:05,100010,2,A020-AH-002,A020,A020-AH
500155,2025-09-04 18:41:05,100005,1,A008-AB-013,A008,A008-AB
500155,2025-09-04 18:41:05,100000,1,A007-AH-042,A007,A007-AH
500155,2025-09-04 18:41:05,100002,2,A017-AJ-033,A017,A017-AJ
500155,2025-09-04 18:41:05,100000,1,A007-AH-042,A007,A007-AH
500155,2025-09-04 18:41:05,100221,5,A009-AA-043,A009,A009-AA
500156,2025-09-04 19:55:05,100061,4,A008-AB-012,A008,A008-AB
500156,2025-09-04 19:55:05,102060,4,A018-AE-013,A018,A018-AE
500156,2025-09-04 19:55:05,100105,3,A020-AC-032,A020,A020-AC
500156,2025-09-04 19:55:05,100010,2,A020-AH-002,A020,A020-AH
500157,2025-09-04 21:11:05,100000,4,A007-AH-042,A007,A007-AH
500157,2025-09-04 21:11:05,100000,1,A007-AH-042,A007,A007-AH
500158,2025-09-04 21:13:05,100559,2,A018-AG-033,A018,A018-AG
500159,2025-09-04 22:17:05,103136,1,A005-AH-052,A005,A005-AH
500160,2025-09-04 22:41:05,100002,3,A017-AJ-033,A017,A017-AJ
500161,2025-09-04 23:04:05,100711,3,A004-AB-022,A004,A004-AB
500161,2025-09-04 23:04:05,100015,3,A011-AA-023,A011,A011-AA
500162,2025-09-05 00:09:05,100025,1,A005-AE-053,A005,A005-AE
500162,2025-09-05 00:09:05,100795,1,A017-AJ-051,A017,A017-AJ
500163,2025-09-05 00:12:05,100000,2,A007-AH-042,A007,A007-AH
500163,2025-09-05 00:12:05,100026,4,A010-AH-021,A010,A010-AH
500163,2025-09-05 00:12:05,100001,2,A020-AB-053,A020,A020-AB
500164,2025-09-05 01:26:05,102688,6,A012-AB-041,A012,A012-AB
500164,2025-09-05 01:26:05,100002,1,A017-AJ-033,A017,A017-AJ
500164,2025-09-05 01:26:05,102069,2,A002-AB-053,A002,A002-AB
500164,2025-09-05 01:26:05,102854,2,A011-AI-031,A011,A011-AI
500165,2025-09-05 01:29:05,100000,2,A007-AH-042,A007,A007-AH
500165,2025-09-05 01:29:05,100040,1,A014-AG-012,A014,A014-AG
500166,2025-09-05 02:55:05,100003,1,A008-AI-022,A008,A008-AI
500167,2025-09-05 03:00:05,100000,1,A007-AH-042,A007,A007-AH
500167,2025-09-05 03:00:05,100205,1,A016-AB-031,A016,A016-AB
500167,2025-09-05 03:00:05,101559,2,A014-AA-012,A014,A014-AA
500167,2025-09-05 03:00:05,100001,1,A020-AB-053,A020,A020-AB
500168,2025-09-05 04:10:05,100000,2,A007-AH-042,A007,A007-AH
500168,2025-09-05 04:10:05,100194,3,A010-AJ-023,A010,A010-AJ
500169,2025-09-05 04:29:05,100002,1,A017-AJ-033,A017,A017-AJ
500169,2025-09-05 04:29:05,102334,1,A002-AG-043,A002,A002-AG
500170,2025-09-05 04:29:05,100003,1,A008-AI-022,A008,A008-AI
500170,2025-09-05 04:29:05,100007,1,A011-AF-013,A011,A011-AF
500170,2025-09-05 04:29:05,100000,4,A007-AH-042,A007,A007-AH
500170,2025-09-05 04:29:05,100306,1,A013-AG-052,A013,A013-AG
500171,2025-09-05 05:23:05,100927,3,A012-AB-003,A012,A012-AB
500171,2025-09-05 05:23:05,100082,1,A004-AH-003,A004,A004-AH
500171,2025-09-05 05:23:05,100018,1,A006-AJ-013,A006,A006-AJ
500171,2025-09-05 05:23:05,100067,1,A002-AJ-001,A002,A002-AJ
500171,2025-09-05 05:23:05,100012,3,A017-AF-013,A017,A017-AF
500172,2025-09-05 05:26:05,100000,4,A007-AH-042,A007,A007-AH
500172,2025-09-05 05:26:05,100000,3,A007-AH-042,A007,A007-AH
500172,2025-09-05 05:26:05,100224,3,A014-AI-052,A014,A014-AI
500172,2025-09-05 05:26:05,100117,1,A019-AA-033,A019,A019-AA
500172,2025-09-05 05:26:05,100000,2,A007-AH-042,A007,A007-AH
500173,2025-09-05 06:44:05,100001,1,A020-AB-053,A020,A020-AB
500174,2025-09-05 06:56:05,100083,3,A005-AD-003,A005,A005-AD
500174,2025-09-05 06:56:05,100004,3,A010-AF-011,A010,A010-AF
500174,2025-09-05 06:56:05,100063,1,A008-AA-002,A008,A008-AA
500175,2025-09-05 07:44:05,100033,4,A014-AG-023,A014,A014-AG
500176,2025-09-05 07:52:05,100134,3,A004-AA-033,A004,A004-AA
500176,2025-09-05 07:52:05,100026,1,A010-AH-021,A010,A010-AH
500176,2025-09-05 07:52:05,100002,4,A017-AJ-033,A017,A017-AJ
500176,2025-09-05 07:52:05,100723,3,A011-AG-042,A011,A011-AG
500176,2025-09-05 07:52:05,100147,5,A007-AA-003,A007,A007-AA
500176,2025-09-05 07:52:05,100239,1,A004-AF-023,A004,A004-AF
500177,2025-09-05 08:24:05,100018,4,A006-AJ-013,A006,A006-AJ
500178,2025-09-05 08:33:05,100093,1,A007-AD-043,A007,A007-AD
500179,2025-09-05 09:39:05,100045,1,A015-AB-022,A015,A015-AB
500179,2025-09-05 09:39:05,100004,1,A010-AF-011,A010,A010-AF
500179,2025-09-05 09:39:05,100037,2,A007-AE-043,A007,A007-AE
500179,2025-09-05 09:39:05,100000,2,A007-AH-042,A007,A007-AH
500179,2025-09-05 09:39:05,100025,2,A005-AE-053,A005,A005-AE
500180,2025-09-05 10:30:05,100004,1,A010-AF-011,A010,A010-AF
500180,2025-09-05 10:30:05,100001,3,A020-AB-053,A020,A020-AB
500180,2025-09-05 10:30:05,100000,1,A007-AH-042,A007,A007-AH
500180,2025-09-05 10:30:05,100000,2,A007-AH-042,A007,A007-AH
500180,2025-09-05 10:30:05,100549,4,A012-AG-023,A012,A012-AG
500180,2025-09-05 10:30:05,100000,1,A007-AH-042,A007,A007-AH
500181,2025-09-05 10:53:05,100000,1,A007-AH-042,A007,A007-AH
500181,2025-09-05 10:53:05,100007,2,A011-AF-013,A011,A011-AF
500181,2025-09-05 10:53:05,103220,3,A011-AI-023,A011,A011-AI
500182,2025-09-05 10:53:05,100000,2,A007-AH-042,A007,A007-AH
500183,2025-09-05 11:03:05,100000,2,A007-AH-042,A007,A007-AH
500183,2025-09-05 11:03:05,100070,2,A016-AD-052,A016,A016-AD
500184,2025-09-05 11:21:05,100309,1,A002-AH-032,A002,A002-AH
500184,2025-09-05 11:21:05,102181,1,A014-AD-002,A014,A014-AD
500184,2025-09-05 11:21:05,100001,1,A020-AB-053,A020,A020-AB
500184,2025-09-05 11:21:05,100003,1,A008-AI-022,A008,A008-AI
500185,2025-09-05 11:26:05,100007,1,A011-AF-013,A011,A011-AF
500185,2025-09-05 11:26:05,100238,5,A006-AI-003,A006,A006-AI
500185,2025-09-05 11:26:05,100570,3,A015-AI-032,A015,A015-AI
500186,2025-09-05 11:36:05,100018,1,A006-AJ-013,A006,A006-AJ
500187,2025-09-05 11:41:05,100000,4,A007-AH-042,A007,A007-AH
500188,2025-09-05 11:42:05,100954,2,A006-AI-012,A006,A006-AI
500188,2025-09-05 11:42:05,100020,1,A005-AA-042,A005,A005-AA
500188,2025-09-05 11:42:05,100300,3,A020-AB-032,A020,A020-AB
500188,2025-09-05 11:42:05,100000,4,A007-AH-042,A007,A007-AH
500188,2025-09-05 11:42:05,100018,1,A006-AJ-013,A006,A006-AJ
500189,2025-09-05 11:55:05,100191,1,A008-AJ-031,A008,A008-AJ
500189,2025-09-05 11:55:05,100024,5,A018-AJ-043,A018,A018-AJ
500189,2025-09-05 11:55:05,100042,4,A010-AC-002,A010,A010-AC
500190,2025-09-05 12:33:05,100021,2,A006-AJ-041,A006,A006-AJ
500190,2025-09-05 12:33:05,101185,3,A018-AJ-051,A018,A018-AJ
500190,2025-09-05 12:33:05,100120,3,A017-AJ-023,A017,A017-AJ
500190,2025-09-05 12:33:05,100056,3,A002-AD-012,A002,A002-AD
500191,2025-09-05 12:41:05,100277,1,A009-AI-052,A009,A009-AI
500191,2025-09-05 12:41:05,100310,4,A012-AH-023,A012,A012-AH
500192,2025-09-05 13:00:05,100001,1,A020-AB-053,A020,A020-AB
500192,2025-09-05 13:00:05,100045,2,A015-AB-022,A015,A015-AB
500192,2025-09-05 13:00:05,100036,1,A017-AH-043,A017,A017-AH
500193,2025-09-05 13:08:05,101388,1,A001-AJ-043,A001,A001-AJ
500193,2025-09-05 13:08:05,100093,2,A007-AD-043,A007,A007-AD
500193,2025-09-05 13:08:05,100687,1,A008-AC-023,A008,A008-AC
500193,2025-09-05 13:08:05,100025,4,A005-AE-053,A005,A005-AE
500193,2025-09-05 13:08:05,100004,2,A010-AF-011,A010,A010-AF
500193,2025-09-05 13:08:05,100014,2,A003-AA-053,A003,A003-AA
500194,2025-09-05 13:25:05,100073,2,A008-AA-022,A008,A008-AA
500194,2025-09-05 13:25:05,100004,2,A010-AF-011,A010,A010-AF
500195,2025-09-05 13:26:05,100082,1,A004-AH-003,A004,A004-AH
500195,2025-09-05 13:26:05,100034,4,A013-AH-001,A013,A013-AH
500195,2025-09-05 13:26:05,100010,3,A020-AH-002,A020,A020-AH
500196,2025-09-05 13:27:05,101355,1,A004-AG-041,A004,A004-AG
500197,2025-09-05 13:49:05,102697,4,A005-AD-023,A005,A005-AD
500198,2025-09-05 13:54:05,100398,4,A013-AC-043,A013,A013-AC
500198,2025-09-05 13:54:05,100204,1,A009-AI-012,A009,A009-AI
500198,2025-09-05 13:54:05,100002,2,A017-AJ-033,A017,A017-AJ
500198,2025-09-05 13:54:05,100014,3,A003-AA-053,A003,A003-AA
500199,2025-09-05 14:15:05,100151,1,A020-AA-052,A020,A020-AA
500199,2025-09-05 14:15:05,100011,3,A002-AE-013,A002,A002-AE
500199,2025-09-05 14:15:05,100002,3,A017-AJ-033,A017,A017-AJ
500199,2025-09-05 14:15:05,100012,3,A017-AF-013,A017,A017-AF
500200,2025-09-05 14:26:05,100005,4,A008-AB-013,A008,A008-AB
500200,2025-09-05 14:26:05,100327,6,A011-AB-002,A011,A011-AB
500200,2025-09-05 14:26:05,100027,2,A010-AC-043,A010,A010-AC
500201,2025-09-05 14:45:05,100031,3,A006-AA-053,A006,A006-AA
500202,2025-09-05 15:43:05,100094,3,A018-AC-033,A018,A018-AC
500203,2025-09-05 15:57:05,100437,1,A012-AF-002,A012,A012-AF
500203,2025-09-05 15:57:05,100052,3,A016-AB-023,A016,A016-AB
500203,2025-09-05 15:57:05,100122,2,A003-AB-003,A003,A003-AB
500203,2025-09-05 15:57:05,100018,3,A006-AJ-013,A006,A006-AJ
500203,2025-09-05 15:57:05,100020,2,A005-AA-042,A005,A005-AA
500204,2025-09-05 16:21:05,100003,1,A008-AI-022,A008,A008-AI
500204,2025-09-05 16:21:05,100006,1,A012-AE-001,A012,A012-AE
500205,2025-09-05 16:47:05,100001,1,A020-AB-053,A020,A020-AB
500205,2025-09-05 16:47:05,100073,4,A008-AA-022,A008,A008-AA
500205,2025-09-05 16:47:05,100000,1,A007-AH-042,A007,A007-AH
500205,2025-09-05 16:47:05,100000,2,A007-AH-042,A007,A007-AH
500206,2025-09-05 18:09:05,100683,1,A004-AD-012,A004,A004-AD
500206,2025-09-05 18:09:05,100662,4,A017-AE-003,A017,A017-AE
500207,2025-09-05 18:11:05,100000,1,A007-AH-042,A007,A007-AH
500207,2025-09-05 18:11:05,100000,1,A007-AH-042,A007,A007-AH
500207,2025-09-05 18:11:05,100807,1,A009-AD-043,A009,A009-AD
500207,2025-09-05 18:11:05,100000,4,A007-AH-042,A007,A007-AH
500207,2025-09-05 18:11:05,100008,2,A011-AH-022,A011,A011-AH
500208,2025-09-05 18:52:05,100015,1,A011-AA-023,A011,A011-AA
500208,2025-09-05 18:52:05,100347,3,A008-AI-052,A008,A008-AI
500208,2025-09-05 18:52:05,100086,4,A020-AI-003,A020,A020-AI
500208,2025-09-05 18:52:05,100001,2,A020-AB-053,A020,A020-AB
500208,2025-09-05 18:52:05,100010,1,A020-AH-002,A020,A020-AH
500209,2025-09-05 19:26:05,100020,1,A005-AA-042,A005,A005-AA
500210,2025-09-05 19:31:05,100005,2,A008-AB-013,A008,A008-AB
500210,2025-09-05 19:31:05,100015,2,A011-AA-023,A011,A011-AA
500210,2025-09-05 19:31:05,100003,1,A008-AI-022,A008,A008-AI
500210,2025-09-05 19:31:05,101895,1,A001-AG-023,A001,A001-AG
500211,2025-09-05 19:56:05,102247,2,A012-AC-002,A012,A012-AC
500212,2025-09-05 20:05:05,100201,2,A009-AG-001,A009,A009-AG
500213,2025-09-05 21:26:05,100616,1,A010-AI-031,A010,A010-AI
500213,2025-09-05 21:26:05,100031,1,A006-AA-053,A006,A006-AA
500214,2025-09-05 21:28:05,102071,1,A015-AF-013,A015,A015-AF
500214,2025-09-05 21:28:05,100870,3,A002-AA-003,A002,A002-AA
500214,2025-09-05 21:28:05,100643,2,A001-AA-031,A001,A001-AA
500215,2025-09-05 21:42:05,100041,2,A019-AE-001,A019,A019-AE
500215,2025-09-05 21:42:05,100000,2,A007-AH-042,A007,A007-AH
500216,2025-09-05 22:30:05,101887,1,A002-AA-012,A002,A002-AA
500216,2025-09-05 22:30:05,100009,5,A001-AB-003,A001,A001-AB
500216,2025-09-05 22:30:05,100003,2,A008-AI-022,A008,A008-AI
500217,2025-09-05 22:41:05,101589,1,A019-AD-012,A019,A019-AD
500218,2025-09-05 23:20:05,100221,2,A009-AA-043,A009,A009-AA
500219,2025-09-06 00:33:05,100244,2,A001-AB-011,A001,A001-AB
500219,2025-09-06 00:33:05,100000,1,A007-AH-042,A007,A007-AH
500219,2025-09-06 00:33:05,100000,1,A007-AH-042,A007,A007-AH
500220,2025-09-06 01:32:05,101455,2,A011-AE-011,A011,A011-AE
500220,2025-09-06 01:32:05,100002,1,A017-AJ-033,A017,A017-AJ
500220,2025-09-06 01:32:05,100014,4,A003-AA-053,A003,A003-AA
500221,2025-09-06 02:37:05,101922,1,A011-AA-021,A011,A011-AA
500221,2025-09-06 02:37:05,100057,3,A011-AC-023,A011,A011-AC
500221,2025-09-06 02:37:05,100001,3,A020-AB-053,A020,A020-AB
500222,2025-09-06 02:52:05,100070,1,A016-AD-052,A016,A016-AD
500222,2025-09-06 02:52:05,100247,5,A004-AC-012,A004,A004-AC
500222,2025-09-06 02:52:05,100102,1,A012-AI-011,A012,A012-AI
500223,2025-09-06 03:31:05,102368,2,A011-AA-053,A011,A011-AA
500223,2025-09-06 03:31:05,100186,1,A012-AG-031,A012,A012-AG
500223,2025-09-06 03:31:05,100978,2,A004-AJ-052,A004,A004-AJ
500223,2025-09-06 03:31:05,100108,1,A012-AJ-013,A012,A012-AJ
500223,2025-09-06 03:31:05,100000,3,A007-AH-042,A007,A007-AH
500224,2025-09-06 06:45:05,100002,1,A017-AJ-033,A017,A017-AJ
500224,2025-09-06 06:45:05,100013,1,A005-AA-023,A005,A005-AA
500225,2025-09-06 06:50:05,100054,1,A010-AF-013,A010,A010-AF
500226,2025-09-06 07:07:05,100029,2,A007-AE-033,A007,A007-AE
500226,2025-09-06 07:07:05,100002,1,A017-AJ-033,A017,A017-AJ
500226,2025-09-06 07:07:05,100893,2,A002-AG-013,A002,A002-AG
500227,2025-09-06 07:37:05,101549,1,A004-AD-021,A004,A004-AD
500227,2025-09-06 07:37:05,100619,2,A006-AJ-042,A006,A006-AJ
500227,2025-09-06 07:37:05,101996,1,A013-AI-023,A013,A013-AI
500228,2025-09-06 08:20:05,100001,3,A020-AB-053,A020,A020-AB
500228,2025-09-06 08:20:05,100024,2,A018-AJ-043,A018,A018-AJ
500228,2025-09-06 08:20:05,100014,4,A003-AA-053,A003,A003-AA
500229,2025-09-06 08:46:05,100007,1,A011-AF-013,A011,A011-AF
500229,2025-09-06 08:46:05,100317,1,A001-AE-001,A001,A001-AE
500229,2025-09-06 08:46:05,100003,1,A008-AI-022,A008,A008-AI
500230,2025-09-06 09:04:05,100271,1,A008-AG-011,A008,A008-AG
500230,2025-09-06 09:04:05,100000,3,A007-AH-042,A007,A007-AH
500231,2025-09-06 09:52:05,100019,1,A015-AE-043,A015,A015-AE
500232,2025-09-06 09:58:05,100293,1,A015-AG-021,A015,A015-AG
500232,2025-09-06 09:58:05,100054,3,A010-AF-013,A010,A010-AF
500232,2025-09-06 09:58:05,100021,3,A006-AJ-041,A006,A006-AJ
500233,2025-09-06 10:59:05,100000,2,A007-AH-042,A007,A007-AH
500234,2025-09-06 11:12:05,100168,1,A006-AB-033,A006,A006-AB
500234,2025-09-06 11:12:05,100010,2,A020-AH-002,A020,A020-AH
500235,2025-09-06 11:32:05,102718,1,A006-AF-023,A006,A006-AF
500235,2025-09-06 11:32:05,100000,2,A007-AH-042,A007,A007-AH
500236,2025-09-06 12:25:05,100001,5,A020-AB-053,A020,A020-AB
500236,2025-09-06 12:25:05,100222,1,A020-AC-053,A020,A020-AC
500237,2025-09-06 14:05:05,100012,1,A017-AF-013,A017,A017-AF
500237,2025-09-06 14:05:05,100572,1,A009-AH-043,A009,A009-AH
500237,2025-09-06 14:05:05,100000,3,A007-AH-042,A007,A007-AH
500238,2025-09-06 14:59:05,100013,2,A005-AA-023,A005,A005-AA
500239,2025-09-06 15:09:05,100000,1,A007-AH-042,A007,A007-AH
500239,2025-09-06 15:09:05,102709,3,A016-AG-031,A016,A016-AG
500239,2025-09-06 15:09:05,100013,1,A005-AA-023,A005,A005-AA
500239,2025-09-06 15:09:05,100030,1,A003-AA-002,A003,A003-AA
500239,2025-09-06 15:09:05,100392,3,A016-AH-053,A016,A016-AH
500239,2025-09-06 15:09:05,100003,2,A008-AI-022,A008,A008-AI
500240,2025-09-06 15:33:05,100001,1,A020-AB-053,A020,A020-AB
500240,2025-09-06 15:33:05,100083,2,A005-AD-003,A005,A005-AD
500240,2025-09-06 15:33:05,100000,1,A007-AH-042,A007,A007-AH
500240,2025-09-06 15:33:05,100002,3,A017-AJ-033,A017,A017-AJ
500241,2025-09-06 16:00:05,100153,1,A016-AA-013,A016,A016-AA
500241,2025-09-06 16:00:05,100115,1,A003-AG-032,A003,A003-AG
500242,2025-09-06 16:32:05,100020,2,A005-AA-042,A005,A005-AA
500243,2025-09-06 16:55:05,100019,3,A015-AE-043,A015,A015-AE
500244,2025-09-06 16:59:05,100187,1,A001-AA-022,A001,A001-AA
500244,2025-09-06 16:59:05,100002,1,A017-AJ-033,A017,A017-AJ
500244,2025-09-06 16:59:05,100015,4,A011-AA-023,A011,A011-AA
500245,2025-09-06 17:48:05,100003,2,A008-AI-022,A008,A008-AI
500245,2025-09-06 17:48:05,100000,1,A007-AH-042,A007,A007-AH
500246,2025-09-06 18:25:05,101435,1,A007-AD-052,A007,A007-AD
500247,2025-09-06 19:05:05,100003,2,A008-AI-022,A008,A008-AI
500247,2025-09-06 19:05:05,100000,3,A007-AH-042,A007,A007-AH
500248,2025-09-06 19:33:05,100003,4,A008-AI-022,A008,A008-AI
500248,2025-09-06 19:33:05,100003,1,A008-AI-022,A008,A008-AI
500248,2025-09-06 19:33:05,100024,3,A018-AJ-043,A018,A018-AJ
500249,2025-09-06 19:50:05,100017,2,A003-AE-042,A003,A003-AE
500249,2025-09-06 19:50:05,101318,2,A009-AJ-001,A009,A009-AJ
500249,2025-09-06 19:50:05,100007,2,A011-AF-013,A011,A011-AF
500250,2025-09-06 21:44:05,100000,1,A007-AH-042,A007,A007-AH
500250,2025-09-06 21:44:05,100010,1,A020-AH-002,A020,A020-AH
500250,2025-09-06 21:44:05,100022,5,A017-AC-011,A017,A017-AC
500251,2025-09-06 21:46:05,102271,3,A018-AG-043,A018,A018-AG
500251,2025-09-06 21:46:05,100246,3,A003-AJ-013,A003,A003-AJ
500251,2025-09-06 21:46:05,100006,1,A012-AE-001,A012,A012-AE
500251,2025-09-06 21:46:05,100081,2,A020-AI-051,A020,A020-AI
500251,2025-09-06 21:46:05,100470,1,A011-AH-011,A011,A011-AH
500252,2025-09-06 22:22:05,100459,4,A012-AE-031,A012,A012-AE
500253,2025-09-06 22:47:05,100012,2,A017-AF-013,A017,A017-AF
500253,2025-09-06 22:47:05,100006,2,A012-AE-001,A012,A012-AE
500253,2025-09-06 22:47:05,100006,6,A012-AE-001,A012,A012-AE
500254,2025-09-06 23:05:05,100008,2,A011-AH-022,A011,A011-AH
500255,2025-09-06 23:33:05,100008,1,A011-AH-022,A011,A011-AH
500255,2025-09-06 23:33:05,100400,4,A012-AI-012,A012,A012-AI
500255,2025-09-06 23:33:05,100110,2,A009-AJ-003,A009,A009-AJ
500256,2025-09-06 23:57:05,100002,3,A017-AJ-033,A017,A017-AJ
500256,2025-09-06 23:57:05,100166,4,A014-AC-033,A014,A014-AC
500256,2025-09-06 23:57:05,101722,1,A019-AE-013,A019,A019-AE
500257,2025-09-07 00:09:05,100000,2,A007-AH-042,A007,A007-AH
500258,2025-09-07 01:10:05,100060,1,A011-AB-041,A011,A011-AB
500258,2025-09-07 01:10:05,100016,1,A019-AH-022,A019,A019-AH
500259,2025-09-07 01:10:05,100006,1,A012-AE-001,A012,A012-AE
500259,2025-09-07 01:10:05,100000,2,A007-AH-042,A007,A007-AH
500259,2025-09-07 01:10:05,100001,1,A020-AB-053,A020,A020-AB
500259,2025-09-07 01:10:05,100220,1,A004-AD-002,A004,A004-AD
500260,2025-09-07 01:10:05,100049,1,A008-AF-023,A008,A008-AF
500261,2025-09-07 01:27:05,100003,1,A008-AI-022,A008,A008-AI
500261,2025-09-07 01:27:05,102354,4,A010-AD-042,A010,A010-AD
500262,2025-09-07 02:10:05,100014,3,A003-AA-053,A003,A003-AA
500262,2025-09-07 02:10:05,100033,1,A014-AG-023,A014,A014-AG
500262,2025-09-07 02:10:05,101574,2,A018-AG-003,A018,A018-AG
500262,2025-09-07 02:10:05,100003,1,A008-AI-022,A008,A008-AI
500262,2025-09-07 02:10:05,100003,3,A008-AI-022,A008,A008-AI
500263,2025-09-07 02:11:05,100067,4,A002-AJ-001,A002,A002-AJ
500263,2025-09-07 02:11:05,100306,1,A013-AG-052,A013,A013-AG
500263,2025-09-07 02:11:05,100014,1,A003-AA-053,A003,A003-AA
500264,2025-09-07 02:29:05,100000,1,A007-AH-042,A007,A007-AH
500264,2025-09-07 02:29:05,100094,3,A018-AC-033,A018,A018-AC
500264,2025-09-07 02:29:05,100000,2,A007-AH-042,A007,A007-AH
500264,2025-09-07 02:29:05,100608,3,A005-AC-053,A005,A005-AC
500265,2025-09-07 02:47:05,100764,2,A020-AG-033,A020,A020-AG
500265,2025-09-07 02:47:05,100238,1,A006-AI-003,A006,A006-AI
500265,2025-09-07 02:47:05,101322,1,A007-AF-033,A007,A007-AF
500265,2025-09-07 02:47:05,100073,4,A008-AA-022,A008,A008-AA
500266,2025-09-07 03:32:05,100000,1,A007-AH-042,A007,A007-AH
500267,2025-09-07 03:32:05,100001,3,A020-AB-053,A020,A020-AB
500268,2025-09-07 03:45:05,100992,7,A007-AE-042,A007,A007-AE
500268,2025-09-07 03:45:05,101438,1,A018-AB-032,A018,A018-AB
500268,2025-09-07 03:45:05,100001,3,A020-AB-053,A020,A020-AB
500268,2025-09-07 03:45:05,100010,2,A020-AH-002,A020,A020-AH
500269,2025-09-07 04:17:05,100000,1,A007-AH-042,A007,A007-AH
500269,2025-09-07 04:17:05,100000,2,A007-AH-042,A007,A007-AH
500269,2025-09-07 04:17:05,100014,1,A003-AA-053,A003,A003-AA
500269,2025-09-07 04:17:05,100000,3,A007-AH-042,A007,A007-AH
500270,2025-09-07 04:39:05,102668,2,A007-AB-033,A007,A007-AB
500271,2025-09-07 06:21:05,100170,2,A008-AC-033,A008,A008-AC
500271,2025-09-07 06:21:05,100006,2,A012-AE-001,A012,A012-AE
500272,2025-09-07 06:30:05,101613,2,A014-AB-052,A014,A014-AB
500272,2025-09-07 06:30:05,101419,3,A018-AA-001,A018,A018-AA
500273,2025-09-07 07:56:05,100000,2,A007-AH-042,A007,A007-AH
500273,2025-09-07 07:56:05,100002,1,A017-AJ-033,A017,A017-AJ
