side_id,section,tote_id
A019,A019-AA,A019-AA-033
A019,A019-AA,A019-AA-041
A019,A019-AA,A019-AA-042
A019,A019-AA,A019-AA-043
A019,A019-AA,A019-AA-051
A019,A019-AA,A019-AA-052
A019,A019-AA,A019-AA-053
A019,A019-AB,A019-AB-001
A019,A019-AB,A019-AB-002
A019,A019-AB,A019-AB-003
A019,A019-AB,A019-AB-011
A019,A019-AB,A019-AB-012
A019,A019-AB,A019-AB-013
A019,A019-AB,A019-AB-021
A019,A019-AB,A019-AB-022
A019,A019-AB,A019-AB-023
A019,A019-AB,A019-AB-031
A019,A019-AB,A019-AB-032
A019,A019-AB,A019-AB-033
A019,A019-AB,A019-AB-041
A019,A019-AB,A019-AB-042
A019,A019-AB,A019-AB-043
A019,A019-AB,A019-AB-051
A019,A019-AB,A019-AB-052
A019,A019-AB,A019-AB-053
A019,A019-AC,A019-AC-001
A019,A019-AC,A019-AC-002
A019,A019-AC,A019-AC-003
A019,A019-AC,A019-AC-011
A019,A019-AC,A019-AC-012
A019,A019-AC,A019-AC-013
A019,A019-AC,A019-AC-021
A019,A019-AC,A019-AC-022
A019,A019-AC,A019-AC-023
A019,A019-AC,A019-AC-031
A019,A019-AC,A019-AC-032
A019,A019-AC,A019-AC-033
A019,A019-AC,A019-AC-041
A019,A019-AC,A019-AC-042
A019,A019-AC,A019-AC-043
A019,A019-AC,A019-AC-051
A019,A019-AC,A019-AC-052
A019,A019-AC,A019-AC-053
A019,A019-AD,A019-AD-001
A019,A019-AD,A019-AD-002
A019,A019-AD,A019-AD-003
A019,A019-AD,A019-AD-011
A019,A019-AD,A019-AD-012
A019,A019-AD,A019-AD-013
A019,A019-AD,A019-AD-021
A019,A019-AD,A019-AD-022
A019,A019-AD,A019-AD-023
A019,A019-AD,A019-AD-031
A019,A019-AD,A019-AD-032
A019,A019-AD,A019-AD-033
A019,A019-AD,A019-AD-041
A019,A019-AD,A019-AD-042
A019,A019-AD,A019-AD-043
A019,A019-AD,A019-AD-051
A019,A019-AD,A019-AD-052
A019,A019-AD,A019-AD-053
A019,A019-AE,A019-AE-001
A019,A019-AE,A019-AE-002
A019,A019-AE,A019-AE-003
A019,A019-AE,A019-AE-011
A019,A019-AE,A019-AE-012
A019,A019-AE,A019-AE-013
A019,A019-AE,A019-AE-021
A019,A019-AE,A019-AE-022
A019,A019-AE,A019-AE-023
A019,A019-AE,A019-AE-031
A019,A019-AE,A019-AE-032
A019,A019-AE,A019-AE-033
A019,A019-AE,A019-AE-041
A019,A019-AE,A019-AE-042
A019,A019-AE,A019-AE-043
A019,A019-AE,A019-AE-051
A019,A019-AE,A019-AE-052
A019,A019-AE,A019-AE-053
A019,A019-AF,A019-AF-001
A019,A019-AF,A019-AF-002
A019,A019-AF,A019-AF-003
A019,A019-AF,A019-AF-011
A019,A019-AF,A019-AF-012
A019,A019-AF,A019-AF-013
A019,A019-AF,A019-AF-021
A019,A019-AF,A019-AF-022
A019,A019-AF,A019-AF-023
A019,A019-AF,A019-AF-031
A019,A019-AF,A019-AF-032
A019,A019-AF,A019-AF-033
A019,A019-AF,A019-AF-041
A019,A019-AF,A019-AF-042
A019,A019-AF,A019-AF-043
A019,A019-AF,A019-AF-051
A019,A019-AF,A019-AF-052
A019,A019-AF,A019-AF-053
A019,A019-AG,A019-AG-001
A019,A019-AG,A019-AG-002
A019,A019-AG,A019-AG-003
A019,A019-AG,A019-AG-011
A019,A019-AG,A019-AG-012
A019,A019-AG,A019-AG-013
A019,A019-AG,A019-AG-021
A019,A019-AG,A019-AG-022
A019,A019-AG,A019-AG-023
A019,A019-AG,A019-AG-031
A019,A019-AG,A019-AG-032
A019,A019-AG,A019-AG-033
A019,A019-AG,A019-AG-041
A019,A019-AG,A019-AG-042
A019,A019-AG,A019-AG-043
A019,A019-AG,A019-AG-051
A019,A019-AG,A019-AG-052
A019,A019-AG,A019-AG-053
A019,A019-AH,A019-AH-001
A019,A019-AH,A019-AH-002
A019,A019-AH,A019-AH-003
A019,A019-AH,A019-AH-011
A019,A019-AH,A019-AH-012
A019,A019-AH,A019-AH-013
A019,A019-AH,A019-AH-021
A019,A019-AH,A019-AH-022
A019,A019-AH,A019-AH-023
A019,A019-AH,A019-AH-031
A019,A019-AH,A019-AH-032
A019,A019-AH,A019-AH-033
A019,A019-AH,A019-AH-041
A019,A019-AH,A019-AH-042
A019,A019-AH,A019-AH-043
A019,A019-AH,A019-AH-051
A019,A019-AH,A019-AH-052
A019,A019-AH,A019-AH-053
A019,A019-AI,A019-AI-001
A019,A019-AI,A019-AI-002
A019,A019-AI,A019-AI-003
A019,A019-AI,A019-AI-011
A019,A019-AI,A019-AI-012
A019,A019-AI,A019-AI-013
A019,A019-AI,A019-AI-021
A019,A019-AI,A019-AI-022
A019,A019-AI,A019-AI-023
A019,A019-AI,A019-AI-031
A019,A019-AI,A019-AI-032
A019,A019-AI,A019-AI-033
A019,A019-AI,A019-AI-041
A019,A019-AI,A019-AI-042
A019,A019-AI,A019-AI-043
A019,A019-AI,A019-AI-051
A019,A019-AI,A019-AI-052
A019,A019-AI,A019-AI-053
A019,A019-AJ,A019-AJ-001
A019,A019-AJ,A019-AJ-002
A019,A019-AJ,A019-AJ-003
A019,A019-AJ,A019-AJ-011
A019,A019-AJ,A019-AJ-012
A019,A019-AJ,A019-AJ-013
A019,A019-AJ,A019-AJ-021
A019,A019-AJ,A019-AJ-022
A019,A019-AJ,A019-AJ-023
A019,A019-AJ,A019-AJ-031
A019,A019-AJ,A019-AJ-032
A019,A019-AJ,A019-AJ-033
A019,A019-AJ,A019-AJ-041
A019,A019-AJ,A019-AJ-042
A019,A019-AJ,A019-AJ-043
A019,A019-AJ,A019-AJ-051
A019,A019-AJ,A019-AJ-052
A019,A019-AJ,A019-AJ-053
A020,A020-AA,A020-AA-001
A020,A020-AA,A020-AA-002
A020,A020-AA,A020-AA-003
A020,A020-AA,A020-AA-011
A020,A020-AA,A020-AA-012
A020,A020-AA,A020-AA-013
A020,A020-AA,A020-AA-021
A020,A020-AA,A020-AA-022
A020,A020-AA,A020-AA-023
A020,A020-AA,A020-AA-031
A020,A020-AA,A020-AA-032
A020,A020-AA,A020-AA-033
A020,A020-AA,A020-AA-041
A020,A020-AA,A020-AA-042
A020,A020-AA,A020-AA-043
A020,A020-AA,A020-AA-051
A020,A020-AA,A020-AA-052
A020,A020-AA,A020-AA-053
A020,A020-AB,A020-AB-001
A020,A020-AB,A020-AB-002
A020,A020-AB,A020-AB-003
A020,A020-AB,A020-AB-011
A020,A020-AB,A020-AB-012
A020,A020-AB,A020-AB-013
A020,A020-AB,A020-AB-021
A020,A020-AB,A020-AB-022
A020,A020-AB,A020-AB-023
A020,A020-AB,A020-AB-031
A020,A020-AB,A020-AB-032
A020,A020-AB,A020-AB-033
A020,A020-AB,A020-AB-041
A020,A020-AB,A020-AB-042
A020,A020-AB,A020-AB-043
A020,A020-AB,A020-AB-051
A020,A020-AB,A020-AB-052
A020,A020-AB,A020-AB-053
A020,A020-AC,A020-AC-001
A020,A020-AC,A020-AC-002
A020,A020-AC,A020-AC-003
A020,A020-AC,A020-AC-011
A020,A020-AC,A020-AC-012
A020,A020-AC,A020-AC-013
A020,A020-AC,A020-AC-021
A020,A020-AC,A020-AC-022
A020,A020-AC,A020-AC-023
A020,A020-AC,A020-AC-031
A020,A020-AC,A020-AC-032
A020,A020-AC,A020-AC-033
A020,A020-AC,A020-AC-041
A020,A020-AC,A020-AC-042
A020,A020-AC,A020-AC-043
A020,A020-AC,A020-AC-051
A020,A020-AC,A020-AC-052
A020,A020-AC,A020-AC-053
A020,A020-AD,A020-AD-001
A020,A020-AD,A020-AD-002
A020,A020-AD,A020-AD-003
A020,A020-AD,A020-AD-011
A020,A020-AD,A020-AD-012
A020,A020-AD,A020-AD-013
A020,A020-AD,A020-AD-021
A020,A020-AD,A020-AD-022
A020,A020-AD,A020-AD-023
A020,A020-AD,A020-AD-031
A020,A020-AD,A020-AD-032
A020,A020-AD,A020-AD-033
A020,A020-AD,A020-AD-041
A020,A020-AD,A020-AD-042
A020,A020-AD,A020-AD-043
A020,A020-AD,A020-AD-051
A020,A020-AD,A020-AD-052
A020,A020-AD,A020-AD-053
A020,A020-AE,A020-AE-001
A020,A020-AE,A020-AE-002
A020,A020-AE,A020-AE-003
A020,A020-AE,A020-AE-011
A020,A020-AE,A020-AE-012
A020,A020-AE,A020-AE-013
A020,A020-AE,A020-AE-021
A020,A020-AE,A020-AE-022
A020,A020-AE,A020-AE-023
A020,A020-AE,A020-AE-031
A020,A020-AE,A020-AE-032
A020,A020-AE,A020-AE-033
A020,A020-AE,A020-AE-041
A020,A020-AE,A020-AE-042
A020,A020-AE,A020-AE-043
A020,A020-AE,A020-AE-051
A020,A020-AE,A020-AE-052
A020,A020-AE,A020-AE-053
A020,A020-AF,A020-AF-001
A020,A020-AF,A020-AF-002
A020,A020-AF,A020-AF-003
A020,A020-AF,A020-AF-011
A020,A020-AF,A020-AF-012
A020,A020-AF,A020-AF-013
A020,A020-AF,A020-AF-021
A020,A020-AF,A020-AF-022
A020,A020-AF,A020-AF-023
A020,A020-AF,A020-AF-031
A020,A020-AF,A020-AF-032
A020,A020-AF,A020-AF-033
A020,A020-AF,A020-AF-041
A020,A020-AF,A020-AF-042
A020,A020-AF,A020-AF-043
A020,A020-AF,A020-AF-051
A020,A020-AF,A020-AF-052
A020,A020-AF,A020-AF-053
A020,A020-AG,A020-AG-001
A020,A020-AG,A020-AG-002
A020,A020-AG,A020-AG-003
A020,A020-AG,A020-AG-011
A020,A020-AG,A020-AG-012
A020,A020-AG,A020-AG-013
A020,A020-AG,A020-AG-021
A020,A020-AG,A020-AG-022
A020,A020-AG,A020-AG-023
A020,A020-AG,A020-AG-031
A020,A020-AG,A020-AG-032
A020,A020-AG,A020-AG-033
A020,A020-AG,A020-AG-041
A020,A020-AG,A020-AG-042
A020,A020-AG,A020-AG-043
A020,A020-AG,A020-AG-051
A020,A020-AG,A020-AG-052
A020,A020-AG,A020-AG-053
A020,A020-AH,A020-AH-001
A020,A020-AH,A020-AH-002
A020,A020-AH,A020-AH-003
A020,A020-AH,A020-AH-011
A020,A020-AH,A020-AH-012
A020,A020-AH,A020-AH-013
A020,A020-AH,A020-AH-021
A020,A020-AH,A020-AH-022
A020,A020-AH,A020-AH-023
A020,A020-AH,A020-AH-031
A020,A020-AH,A020-AH-032
A020,A020-AH,A020-AH-033
A020,A020-AH,A020-AH-041
A020,A020-AH,A020-AH-042
A020,A020-AH,A020-AH-043
A020,A020-AH,A020-AH-051
A020,A020-AH,A020-AH-052
A020,A020-AH,A020-AH-053
A020,A020-AI,A020-AI-001
A020,A020-AI,A020-AI-002
A020,A020-AI,A020-AI-003
A020,A020-AI,A020-AI-011
A020,A020-AI,A020-AI-012
A020,A020-AI,A020-AI-013
A020,A020-AI,A020-AI-021
A020,A020-AI,A020-AI-022
A020,A020-AI,A020-AI-023
A020,A020-AI,A020-AI-031
A020,A020-AI,A020-AI-032
A020,A020-AI,A020-AI-033
A020,A020-AI,A020-AI-041
A020,A020-AI,A020-AI-042
A020,A020-AI,A020-AI-043
A020,A020-AI,A020-AI-051
A020,A020-AI,A020-AI-052
A020,A020-AI,A020-AI-053
A020,A020-AJ,A020-AJ-001
A020,A020-AJ,A020-AJ-002
A020,A020-AJ,A020-AJ-003
A020,A020-AJ,A020-AJ-011
A020,A020-AJ,A020-AJ-012
A020,A020-AJ,A020-AJ-013
A020,A020-AJ,A020-AJ-021
A020,A020-AJ,A020-AJ-022
A020,A020-AJ,A020-AJ-023
A020,A020-AJ,A020-AJ-031
A020,A020-AJ,A020-AJ-032
A020,A020-AJ,A020-AJ-033
A020,A020-AJ,A020-AJ-041
A020,A020-AJ,A020-AJ-042
A020,A020-AJ,A020-AJ-043
A020,A020-AJ,A020-AJ-051
A020,A020-AJ,A020-AJ-052
A020,A020-AJ,A020-AJ-053
